A,B,A,B,A,B,A,B,A,B,A,B,A,B,A,B,A,B,A,B,A,B,A,B,A,B,A,B,A,B,A,B,A,B,A,B,A,B,A,B,A,B,A,B,A,B,A,B,A,B,A,B,A,B,A,B,A,B,A,B,A,B,A,B,A,B,A,B,A,B,A,B,A,B,A,B,Attack
2,0,0,0,0,0,0,0,0,0,0,0,0,20202.0202,99,0,99,99,99,99,0,99,99,0,0,0,0,0,0,0,0,0,64,0,20202.0202,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,251,-1,0,32,0,0,0,0,0,0,0,0,1
2,0,12,0,6,6,6,0,0,0,0,0,166.1635603,27.69392672,72218,0,72218,72218,72218,72218,0,72218,72218,0,0,0,0,0,0,0,0,0,40,0,27.69392672,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,256,-1,1,20,0,0,0,0,0,0,0,0,1
2,0,12,0,6,6,6,0,0,0,0,0,83.25354868,13.87559145,144138,0,144138,144138,144138,144138,0,144138,144138,0,0,0,0,0,0,0,0,0,40,0,13.87559145,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,253,-1,1,20,0,0,0,0,0,0,0,0,1
2,0,12,0,6,6,6,0,0,0,0,0,80.74174752,13.45695792,148622,0,148622,148622,148622,148622,0,148622,148622,0,0,0,0,0,0,0,0,0,40,0,13.45695792,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,256,-1,1,20,0,0,0,0,0,0,0,0,1
9,9,1363,5821,1015,0,151.4444444,331.0449785,1460,0,646.7777778,651.4128449,2388.691752,5.985029446,176912,601800.759,2508413,20,3007504,375938,863130.4837,2508715,936,2956771,369596.375,893308.7661,2574469,47,0,0,0,0,192,192,2.992514723,2.992514723,0,1460,378.1052632,554.0978548,307024.4327,0,0,0,1,0,0,0,0,1,399.1111111,151.4444444,646.7777778,192,0,0,0,0,0,0,9,1363,9,5821,8192,118,8,20,0,0,0,0,0,0,0,0,1
8,6,630,4045,342,0,78.75,128.0767069,1460,0,674.1666667,725.5057317,857.1148323,2.566760995,419565,1391432.14,5047772,4,5454345,779192.1429,1883170.972,5047772,4,289049,57809.8,91420.09227,210308,4,0,0,0,0,172,132,1.466720569,1.100040426,0,1460,311.6666667,538.9270646,290442.381,0,0,0,1,0,0,0,0,0,333.9285714,78.75,674.1666667,172,0,0,0,0,0,0,8,630,6,4045,8192,4367,7,20,406569,0,406569,406569,5047772,0,5047772,5047772,1
8,8,936,5120,517,0,117,199.1747259,1460,0,640,654.2956955,1173.395542,3.100120323,344072.6667,1191238.716,4647552,4,5161090,737298.5714,1725037.508,4647552,4,338912,48416,62931.58299,154661,48,0,0,0,0,172,172,1.550060162,1.550060162,0,1460,356.2352941,530.5283368,281460.3162,0,0,0,1,0,0,0,0,1,378.5,117,640,172,0,0,0,0,0,0,8,936,8,5120,8192,8760,7,20,0,0,0,0,0,0,0,0,1
3,1,0,0,0,0,0,0,0,0,0,0,0,0.726471363,1835355.667,2982306.539,5276477,55,5506067,2753033.5,3568688.022,5276477,229590,0,0,0,0,0,0,0,0,0,104,44,0.544853522,0.181617841,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,4380,0,32,0,0,0,0,0,0,0,0,1
3,1,0,0,0,0,0,0,0,0,0,0,0,0.758113185,1758752.333,2852852.066,5050362,57,5276257,2638128.5,3411413.331,5050362,225895,0,0,0,0,0,0,0,0,0,104,44,0.568584889,0.189528296,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,4380,0,32,0,0,0,0,0,0,0,0,1
9,8,942,5120,517,0,104.6666667,189.9493354,1460,0,640,654.2956955,964.3520626,2.704385527,392880.375,1421001.096,5719466,3,6286086,785760.75,1994196.631,5719466,3,386541,55220.14286,69376.9329,150211,47,0,0,0,0,192,172,1.431733514,1.272652013,0,1460,336.7777778,521.2662812,271718.5359,0,0,0,1,0,0,0,0,0,356.5882353,104.6666667,640,192,0,0,0,0,0,0,9,942,8,5120,8192,8760,8,20,566617,0,566617,566617,5719466,0,5719466,5719466,1
9,7,942,5120,517,0,104.6666667,189.9493354,2920,0,731.4285714,1063.939669,964.4428902,2.545543755,419032.9333,1466652.355,5718712,21,6285494,785686.75,1993904.929,5718712,48,393687,65614.5,70811.51361,150709,204,0,0,0,0,192,152,1.431868362,1.113675393,0,2920,356.5882353,740.0305787,547645.2574,0,0,0,1,0,0,0,0,0,378.875,104.6666667,731.4285714,192,0,0,0,0,0,0,9,942,7,5120,8192,8760,8,20,566734,0,566734,566734,5718712,0,5718712,5718712,1
3,1,12,0,6,0,4,3.464101615,0,0,0,0,1.929577807,0.643192602,2072992.333,3570333.983,6195637,31,6218977,3109488.5,4364473.064,6195637,23340,0,0,0,0,0,0,0,0,0,72,32,0.482394452,0.160798151,0,6,2.4,3.286335345,10.8,0,0,0,1,0,0,0,0,0,3,4,0,72,0,0,0,0,0,0,3,12,1,0,8192,29200,2,20,0,0,0,0,0,0,0,0,1
10,12,3052,9308,2697,0,305.2,842.9893633,1689,2,775.6666667,762.039886,1167.646665,2.078335488,504066.381,2176465.981,9999655,3,10600000,1175301.333,3310202.026,9999655,3,10600000,959374.1818,3001984.562,10000000,4,0,0,0,0,212,244,0.944697949,1.133637539,0,2697,537.3913043,806.0185955,649665.9763,0,0,0,1,0,0,0,0,1,561.8181818,305.2,775.6666667,212,0,0,0,0,0,0,10,3052,12,9308,8192,35040,9,20,578057,0,578057,578057,9999655,0,9999655,9999655,1
10,8,716,5851,393,0,71.6,128.9635607,2920,0,731.375,1091.759646,617.1379983,1.691561439,625944.4706,2401655.514,9942699,4,10600000,1182312.444,3285898.883,9942699,272,10600000,1516717.571,3743006.712,9999992,4,0,0,0,0,212,172,0.939756355,0.751805084,0,2920,345.6315789,765.7253794,586335.3567,0,0,0,1,0,0,0,0,0,364.8333333,71.6,731.375,212,0,0,0,0,0,0,10,716,8,5851,8192,66,9,20,698113,0,698113,698113,9942699,0,9942699,9942699,1
10,11,3167,8315,2812,0,316.7,879.24817,1689,2,755.9090909,734.4812393,1079.846271,1.974984471,531649.75,2229173.391,9999640,4,10600000,1181443.889,3307667.626,9999662,4,10600000,1060045.4,3142197.101,10000000,76,0,0,0,0,212,224,0.940468795,1.034515675,0,2812,521.9090909,806.1707198,649911.2294,0,0,0,1,0,0,0,0,1,546.7619048,316.7,755.9090909,212,0,0,0,0,0,0,10,3167,11,8315,8192,35040,9,20,632793,0,632793,632793,9999640,0,9999640,9999640,1
11,15,5581,12830,2535,0,507.3636364,854.9679845,1808,2,855.3333333,793.9438327,1708.172731,2.412280213,431127.36,1994387.065,10000000,4,10800000,1077646.3,3136034.442,10000000,177,10700000,767578.4286,2659090.481,10000000,4,0,0,0,0,232,304,1.02058009,1.391700123,0,2535,681.8888889,817.7319635,668685.5641,0,0,0,1,0,0,0,0,1,708.1153846,507.3636364,855.3333333,232,0,0,0,0,0,0,11,5581,15,12830,8192,40880,10,20,776445,0,776445,776445,10000000,0,10000000,10000000,1
10,8,1283,4581,901,0,128.3,279.3313644,1460,0,572.625,619.1494021,316.2945298,0.970890439,1090569.529,2989475.099,9919896,3,18500000,2059964.667,3957748.889,9919896,3,10500000,1496761,3756585.313,10000000,49,0,0,0,0,212,184,0.539383577,0.431506862,0,1460,308.6315789,492.3664185,242424.6901,0,0,0,1,0,0,0,0,0,325.7777778,128.3,572.625,212,0,0,0,0,0,0,10,1283,8,4581,8192,63,9,20,286339,383731.2938,557678,15000,8983500.5,1324263.216,9919896,8047105,1
15,9,2622,4782,429,0,174.8,214.8435311,796,0,531.3333333,397.0037783,402.076461,1.303327264,800626.4348,2118864.37,9946320,28,18400000,1315314.857,2623682.431,9946320,34520,16100000,2009728.5,3361411.954,10000000,730,0,0,0,0,312,204,0.81457954,0.488747724,0,796,296.16,336.247513,113062.39,0,0,0,1,0,0,0,0,0,308.5,174.8,531.3333333,312,0,0,0,0,0,0,15,2622,9,4782,8192,298,14,20,6131416,0,6131416,6131416,9946320,0,9946320,9946320,1
11,10,1913,5931,965,0,173.9090909,313.9768955,1460,0,593.1,614.9891508,416.3566816,1.114672401,941980.8,2764096.29,9879292,48,18800000,1883961.6,3784119.168,9879292,48,10700000,1186111.111,3338870.66,10100000,48,0,0,0,0,232,212,0.58387602,0.530796381,0,1460,356.5454545,509.1234977,259206.7359,0,0,0,1,0,0,0,0,0,373.5238095,173.9090909,593.1,232,0,0,0,0,0,0,11,1913,10,5931,8192,8760,10,20,441764,501214.2571,796176,87352,8978020,1274591.086,9879292,8076748,1
12,10,857,6130,465,0,71.41666667,137.9587938,1763,0,613,748.5238807,379.430511,1.194714648,876878.0476,2500309.026,9942478,4,18400000,1674039.909,3336919.143,9942478,4,12000000,1330383.556,3291817.074,10100000,49,0,0,0,0,252,224,0.651662535,0.543052113,0,1763,303.7826087,561.9898055,315832.5415,0,0,0,1,0,0,0,0,0,317.5909091,71.41666667,613,252,0,0,0,0,0,0,12,857,10,6130,8192,114,11,20,1040729.5,1400592.564,2031098,50361,8166488,2511629.145,9942478,6390498,1
6,5,440,2496,416,0,73.33333333,167.8888521,1460,0,499.2,697.5909976,157.4778992,0.590005753,1864388.6,3911866.539,9999376,53,18600000,3728777.2,5083218.446,9999376,23285,10100000,2526621.25,4997355.587,10000000,198,0,0,0,0,132,124,0.32182132,0.268184433,0,1460,244.6666667,490.5835733,240672.2424,0,0,0,1,0,0,0,0,0,266.9090909,73.33333333,499.2,132,0,0,0,0,0,0,6,440,5,2496,8192,946,5,20,107348,0,107348,107348,9999376,0,9999376,9999376,1
21,21,4571,5739,789,0,217.6666667,267.6305912,1460,0,273.2857143,425.4847991,549.629344,2.239033215,457514.5366,1702086.853,9949552,2,18800000,937904.8,2376180.561,9949552,48,14300000,716313.55,2266228.231,10000000,2,0,0,0,0,432,432,1.119516608,1.119516608,0,1460,239.7674419,349.9866553,122490.6589,0,0,0,1,0,0,0,0,1,245.4761905,217.6666667,273.2857143,432,0,0,0,0,0,0,21,4571,21,5739,8192,5120,20,20,4376879,0,4376879,4376879,9949552,0,9949552,9949552,1
10,8,845,6016,495,0,84.5,156.9955767,2304,0,752,877.076312,362.1805582,0.950189484,1114328.824,3075951.516,9882741,3,18900000,2104843.333,4075616.356,9882741,3,10300000,1468713.714,3769275.468,10000000,49,0,0,0,0,212,184,0.527883046,0.422306437,0,2304,361.1052632,655.0894676,429142.2105,0,0,0,1,0,0,0,0,0,381.1666667,84.5,752,212,0,0,0,0,0,0,10,845,8,6016,8192,31,9,20,206660.5,270969.6825,398265,15056,9265133,873429.6098,9882741,8647525,1
15,16,12984,9601,4380,0,865.6,1552.101009,1413,0,600.0625,647.1179664,1180.875145,1.620860284,637521.5333,2078780.927,9918445,3,19100000,1366117.571,2931078.4,9918445,3,15800000,1050680.467,2840183.682,10000000,3,0,0,0,0,312,340,0.784287234,0.83657305,0,4380,705.78125,1150.984872,1324766.176,0,0,0,1,0,0,0,0,1,728.5483871,865.6,600.0625,312,0,0,0,0,0,0,15,12984,16,9601,8192,39420,14,20,271829.5,190481.1318,406520,137139,7608154,3267244.865,9918445,5297863,1
13,12,1073,14357,673,0,82.53846154,186.9748715,3467,0,1196.416667,931.8526472,809.8693843,1.312166857,793852.2917,2641075.283,9999565,3,19100000,1587704.583,3637850.531,9999609,3,10300000,940619,3010246.431,10000000,48,0,0,0,0,272,264,0.682326766,0.629840091,0,3467,593.4615385,850.4061256,723190.5785,0,0,0,1,0,0,0,0,0,617.2,82.53846154,1196.416667,272,0,0,0,0,0,0,13,1073,12,14357,8192,62,12,20,181251,234765.1082,347255,15247,9344952.5,925761.8756,9999565,8690340,1
6,4,440,2496,416,0,73.33333333,167.8888521,2490,0,624,1244.003215,157.4488904,0.536270063,2071924.556,4090905.683,9999849,7,18600000,3729464.2,5083467.391,9999849,23156,10100000,3369478,5762123.938,10000000,2882,0,0,0,0,132,104,0.321762038,0.214508025,0,2490,266.9090909,747.6423549,558969.0909,0,0,0,1,0,0,0,0,0,293.6,73.33333333,624,132,0,0,0,0,0,0,6,440,4,2496,8192,946,5,20,108775,0,108775,108775,9999849,0,9999849,9999849,1
13,11,2898,6633,1157,0,222.9230769,413.5026122,2197,0,603,795.3077392,500.1788227,1.259499711,828486.3043,2475092.586,9907385,1,19100000,1587932.083,3312859.265,9907385,3,11900000,1187524,3124219.964,10000000,49,0,0,0,0,272,232,0.68222901,0.577270701,0,2197,381.24,625.4694424,391212.0233,0,0,0,1,0,0,0,0,0,397.125,222.9230769,603,272,0,0,0,0,0,0,13,2898,11,6633,8192,5120,12,20,998144,1371570.781,1967991,28297,8529447,1948698.608,9907385,7151509,1
13,8,2187,3986,429,0,168.2307692,214.5802701,796,0,498.25,410.9382122,335.0947203,1.139962599,921082.85,2242653.774,9946320,3,18400000,1535138.083,2770511.035,9946320,34699,16100000,2296779,3490680.158,10000000,781,0,0,0,0,272,184,0.705691133,0.434271466,0,796,280.5909091,334.9829646,112213.5866,0,0,0,1,0,0,0,0,0,293.952381,168.2307692,498.25,272,0,0,0,0,0,0,13,2187,8,3986,8192,296,12,20,6131238,0,6131238,6131238,9946320,0,9946320,9946320,1
1,1,44,261,44,44,44,0,261,261,261,0,6488.533379,42.54775986,47006,0,47006,47006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,21.27387993,21.27387993,44,261,116.3333333,125.2850084,15696.33333,0,0,0,0,0,0,0,0,1,174.5,44,261,20,0,0,0,0,0,0,1,44,1,261,-1,-1,0,20,0,0,0,0,0,0,0,0,1
2,2,90,122,45,45,45,0,61,61,61,0,1618320.611,30534.35115,43.66666667,68.70468203,123,4,4,4,0,4,4,4,4,0,4,4,0,0,0,0,64,40,15267.17557,15267.17557,45,61,51.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,64.25,45,61,64,0,0,0,0,0,0,2,90,2,122,-1,-1,1,32,0,0,0,0,0,0,0,0,1
2,2,90,122,45,45,45,0,61,61,61,0,1367741.935,25806.45161,51.66666667,83.4286122,148,3,4,4,0,4,4,3,3,0,3,3,0,0,0,0,40,40,12903.22581,12903.22581,45,61,51.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,64.25,45,61,40,0,0,0,0,0,0,2,90,2,122,-1,-1,1,20,0,0,0,0,0,0,0,0,1
2,2,76,332,38,38,38,0,166,166,166,0,2266666.667,22222.22222,60,97.86214794,173,3,3,3,0,3,3,4,4,0,4,4,0,0,0,0,40,40,11111.11111,11111.11111,38,166,89.2,70.10848736,4915.2,0,0,0,0,0,0,0,0,1,111.5,38,166,40,0,0,0,0,0,0,2,76,2,332,-1,-1,1,20,0,0,0,0,0,0,0,0,1
4,2,140,192,35,35,35,0,96,96,96,0,2667.052265,48.19973972,24896.4,40803.99364,93956,3,30523,10174.33333,17617.26611,30517,3,3,3,0,3,3,0,0,0,0,80,40,32.13315981,16.06657991,35,96,52.42857143,29.76495222,885.952381,0,0,0,0,0,0,0,0,0,61.16666667,35,96,80,0,0,0,0,0,0,4,140,2,192,-1,-1,3,20,0,0,0,0,0,0,0,0,1
4,2,144,288,36,36,36,0,144,144,144,0,4272.489912,59.34013767,20222.4,30319.00074,68027,3,33082,11027.33333,19094.70545,33076,3,3,3,0,3,3,0,0,0,0,80,40,39.56009178,19.78004589,36,144,66.85714286,52.69860394,2777.142857,0,0,0,0,0,0,0,0,0,78,36,144,80,0,0,0,0,0,0,4,144,2,288,-1,-1,3,20,0,0,0,0,0,0,0,0,1
2,2,134,298,67,67,67,0,149,149,149,0,18086.66527,167.4691229,7961.666667,13783.08298,23877,4,4,4,0,4,4,4,4,0,4,4,0,0,0,0,40,40,83.73456144,83.73456144,67,149,99.8,44.91324972,2017.2,0,0,0,0,0,0,0,0,1,124.75,67,149,40,0,0,0,0,0,0,2,134,2,298,-1,-1,1,20,0,0,0,0,0,0,0,0,1
2,2,70,102,35,35,35,0,51,51,51,0,1017751.479,23668.63905,56.33333333,92.37604307,163,3,3,3,0,3,3,3,3,0,3,3,0,0,0,0,80,80,11834.31953,11834.31953,35,51,41.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,51.75,35,51,80,0,0,0,0,0,0,2,70,2,102,-1,-1,1,40,0,0,0,0,0,0,0,0,1
1,1,45,136,45,45,45,0,136,136,136,0,1654.932797,18.28655024,109370,0,109370,109370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,9.143275121,9.143275121,45,136,75.33333333,52.5388745,2760.333333,0,0,0,0,0,0,0,0,1,113,45,136,20,0,0,0,0,0,0,1,45,1,136,-1,-1,0,20,0,0,0,0,0,0,0,0,1
2,2,90,210,45,45,45,0,105,105,105,0,344827.5862,4597.701149,290,495.366531,862,4,4,4,0,4,4,4,4,0,4,4,0,0,0,0,40,40,2298.850575,2298.850575,45,105,69,32.86335345,1080,0,0,0,0,0,0,0,0,1,86.25,45,105,40,0,0,0,0,0,0,2,90,2,210,-1,-1,1,20,0,0,0,0,0,0,0,0,1
2,2,92,220,46,46,46,0,110,110,110,0,1890909.091,24242.42424,55,89.20201791,158,3,4,4,0,4,4,3,3,0,3,3,0,0,0,0,40,40,12121.21212,12121.21212,46,110,71.6,35.05424368,1228.8,0,0,0,0,0,0,0,0,1,89.5,46,110,40,0,0,0,0,0,0,2,92,2,220,-1,-1,1,20,0,0,0,0,0,0,0,0,1
2,2,100,222,50,50,50,0,111,111,111,0,13408.84484,166.5695011,8004.666667,13859.29321,24008,3,3,3,0,3,3,3,3,0,3,3,0,0,0,0,40,40,83.28475056,83.28475056,50,111,74.4,33.41107601,1116.3,0,0,0,0,0,0,0,0,1,93,50,111,40,0,0,0,0,0,0,2,100,2,222,-1,-1,1,20,0,0,0,0,0,0,0,0,1
1,1,56,72,56,56,56,0,72,72,72,0,2574.831027,40.23173479,49712,0,49712,49712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,20,20.1158674,20.1158674,56,72,61.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,92,56,72,40,0,0,0,0,0,0,1,56,1,72,-1,-1,0,40,0,0,0,0,0,0,0,0,1
2,2,106,202,53,53,53,0,101,101,101,0,1889570.552,24539.8773,54.33333333,88.04733575,156,3,4,4,0,4,4,3,3,0,3,3,0,0,0,0,40,40,12269.93865,12269.93865,53,101,72.2,26.29068276,691.2,0,0,0,0,0,0,0,0,1,90.25,53,101,40,0,0,0,0,0,0,2,106,2,202,-1,-1,1,20,0,0,0,0,0,0,0,0,1
4,2,136,250,34,34,34,0,125,125,125,0,3518.045935,54.68465184,21944,34557.18017,79004,3,30712,10237.33333,17726.38531,30706,3,4,4,0,4,4,0,0,0,0,80,40,36.45643456,18.22821728,34,125,60,44.40345332,1971.666667,0,0,0,0,0,0,0,0,0,70,34,125,80,0,0,0,0,0,0,4,136,2,250,-1,-1,3,20,0,0,0,0,0,0,0,0,1
4,4,184,428,46,46,46,0,107,107,107,0,18045.64487,235.8907826,4844.857143,9144.71606,23806,3,33782,11260.66667,19498.85064,33776,3,10105,3368.333333,5828.062314,10098,3,0,0,0,0,80,104,117.9453913,117.9453913,46,107,73.11111111,32.14982288,1033.611111,0,0,0,0,0,0,0,0,1,82.25,46,107,80,0,0,0,0,0,0,4,184,4,428,-1,-1,3,20,0,0,0,0,0,0,0,0,1
2,2,134,390,67,67,67,0,195,195,195,0,2687179.487,20512.82051,65,105.6550993,187,4,4,4,0,4,4,4,4,0,4,4,0,0,0,0,40,40,10256.41026,10256.41026,67,195,118.2,70.10848736,4915.2,0,0,0,0,0,0,0,0,1,147.75,67,195,40,0,0,0,0,0,0,2,134,2,390,-1,-1,1,20,0,0,0,0,0,0,0,0,1
1,1,46,107,46,46,46,0,107,107,107,0,1232.280928,16.10824742,124160,0,124160,124160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,8.054123711,8.054123711,46,107,66.33333333,35.21836642,1240.333333,0,0,0,0,0,0,0,0,1,99.5,46,107,20,0,0,0,0,0,0,1,46,1,107,-1,-1,0,20,0,0,0,0,0,0,0,0,1
4,2,136,422,34,34,34,0,211,211,211,0,3418.761526,36.76087662,32643.4,48413.65059,107921,3,55292,18430.66667,31917.65493,55286,3,4,4,0,4,4,0,0,0,0,104,40,24.50725108,12.25362554,34,211,84.57142857,86.36715646,7459.285714,0,0,0,0,0,0,0,0,0,98.66666667,34,211,104,0,0,0,0,0,0,4,136,2,422,-1,-1,3,20,0,0,0,0,0,0,0,0,1
1,1,54,110,54,54,54,0,110,110,110,0,3426.016838,41.78069314,47869,0,47869,47869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,32,20.89034657,20.89034657,54,110,72.66666667,32.33161507,1045.333333,0,0,0,0,0,0,0,0,1,109,54,110,20,0,0,0,0,0,0,1,54,1,110,-1,-1,0,20,0,0,0,0,0,0,0,0,1
1,1,48,104,48,48,48,0,104,104,104,0,2543.933054,33.47280335,59750,0,59750,59750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,16.73640167,16.73640167,48,104,66.66666667,32.33161507,1045.333333,0,0,0,0,0,0,0,0,1,100,48,104,20,0,0,0,0,0,0,1,48,1,104,-1,-1,0,20,0,0,0,0,0,0,0,0,1
1,1,56,72,56,56,56,0,72,72,72,0,2108.835692,32.95055769,60697,0,60697,60697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,16.47527884,16.47527884,56,72,61.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,92,56,72,20,0,0,0,0,0,0,1,56,1,72,-1,-1,0,20,0,0,0,0,0,0,0,0,1
2,2,86,118,43,43,43,0,59,59,59,0,1426573.427,27972.02797,47.66666667,75.63288526,135,4,4,4,0,4,4,4,4,0,4,4,0,0,0,0,40,40,13986.01399,13986.01399,43,59,49.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,61.75,43,59,40,0,0,0,0,0,0,2,86,2,118,-1,-1,1,20,0,0,0,0,0,0,0,0,1
4,2,144,292,36,36,36,0,146,146,146,0,4309.833538,59.30963584,20232.8,27917.03916,55482,3,45679,15226.33333,26367.58679,45673,3,3,3,0,3,3,0,0,0,0,104,64,39.53975723,19.76987861,36,146,67.42857143,53.67450401,2880.952381,0,0,0,0,0,0,0,0,0,78.66666667,36,146,104,0,0,0,0,0,0,4,144,2,292,-1,-1,3,20,0,0,0,0,0,0,0,0,1
4,2,128,276,32,32,32,0,138,138,138,0,8625.475042,128.1011145,9367.6,14126.72624,31799,3,31806,10602,18357.14049,31799,3,4,4,0,4,4,0,0,0,0,80,40,85.40074299,42.70037149,32,138,62.28571429,51.72270387,2675.238095,0,0,0,0,0,0,0,0,0,72.66666667,32,138,80,0,0,0,0,0,0,4,128,2,276,-1,-1,3,20,0,0,0,0,0,0,0,0,1
4,4,144,432,36,36,36,0,108,108,108,0,6995.724835,97.16284493,11762.28571,23222.29991,61517,1,82164,27388,47302.36544,82008,4,20815,6938.333333,12013.21582,20810,1,0,0,0,0,80,80,48.58142246,48.58142246,36,108,68,37.94733192,1440,0,0,0,0,0,0,0,0,1,76.5,36,108,80,0,0,0,0,0,0,4,144,4,432,-1,-1,3,20,0,0,0,0,0,0,0,0,1
1,1,43,149,43,43,43,0,149,149,149,0,4130.720079,43.02833416,46481,0,46481,46481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,21.51416708,21.51416708,43,149,78.33333333,61.19912853,3745.333333,0,0,0,0,0,0,0,0,1,117.5,43,149,20,0,0,0,0,0,0,1,43,1,149,-1,-1,0,20,0,0,0,0,0,0,0,0,1
1,1,78,160,78,78,78,0,160,160,160,0,10095.01188,84.83203258,23576,0,23576,23576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,42.41601629,42.41601629,78,160,105.3333333,47.34272207,2241.333333,0,0,0,0,0,0,0,0,1,158,78,160,20,0,0,0,0,0,0,1,78,1,160,-1,-1,0,20,0,0,0,0,0,0,0,0,1
4,2,148,138,37,37,37,0,69,69,69,0,4768.812632,100.0450203,11994.6,16760.36331,34736,3,34742,11580.66667,20053.1069,34736,3,4,4,0,4,4,0,0,0,0,80,40,66.69668017,33.34834009,37,69,46.14285714,15.61440117,243.8095238,0,0,0,0,0,0,0,0,0,53.83333333,37,69,80,0,0,0,0,0,0,4,148,2,138,-1,-1,3,20,0,0,0,0,0,0,0,0,1
1,1,59,120,59,59,59,0,120,120,120,0,4782.643546,53.43735806,37427,0,37427,37427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,26.71867903,26.71867903,59,120,79.33333333,35.21836642,1240.333333,0,0,0,0,0,0,0,0,1,119,59,120,20,0,0,0,0,0,0,1,59,1,120,-1,-1,0,20,0,0,0,0,0,0,0,0,1
1,1,88,170,88,88,88,0,170,170,170,0,5259.831604,40.7738884,49051,0,49051,49051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,32,20.3869442,20.3869442,88,170,115.3333333,47.34272207,2241.333333,0,0,0,0,0,0,0,0,1,173,88,170,20,0,0,0,0,0,0,1,88,1,170,-1,-1,0,20,0,0,0,0,0,0,0,0,1
4,2,180,242,45,45,45,0,121,121,121,0,6804.585839,96.74766596,12403.4,16944.60838,31606,3,30408,10136,17472.06253,30311,48,3,3,0,3,3,0,0,0,0,80,80,64.49844398,32.24922199,45,121,66.71428571,37.08420277,1375.238095,0,0,0,0,0,0,0,0,0,77.83333333,45,121,80,0,0,0,0,0,0,4,180,2,242,-1,-1,3,20,0,0,0,0,0,0,0,0,1
4,4,192,360,48,48,48,0,90,90,90,0,6550.606999,94.93633332,12038.14286,21002.63351,50068,3,84052,28017.33333,48521.38265,84045,3,34195,11398.33333,19736.43028,34188,3,0,0,0,0,120,80,47.46816666,47.46816666,48,90,66.66666667,22.13594362,490,0,0,0,0,0,0,0,0,1,75,48,90,120,0,0,0,0,0,0,4,192,4,360,-1,-1,3,20,0,0,0,0,0,0,0,0,1
2,2,68,100,34,34,34,0,50,50,50,0,1150684.932,27397.26027,48.66666667,79.09698688,140,3,3,3,0,3,3,3,3,0,3,3,0,0,0,0,40,40,13698.63014,13698.63014,34,50,40.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,50.5,34,50,40,0,0,0,0,0,0,2,68,2,100,-1,-1,1,20,0,0,0,0,0,0,0,0,1
1,1,56,132,56,56,56,0,132,132,132,0,3047.989624,32.42542153,61680,0,61680,61680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,16.21271077,16.21271077,56,132,81.33333333,43.87862046,1925.333333,0,0,0,0,0,0,0,0,1,122,56,132,20,0,0,0,0,0,0,1,56,1,132,-1,-1,0,20,0,0,0,0,0,0,0,0,1
1,1,48,80,48,48,48,0,80,80,80,0,2145.131557,33.51768058,59670,0,59670,59670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,16.75884029,16.75884029,48,80,58.66666667,18.47520861,341.3333333,0,0,0,0,0,0,0,0,1,88,48,80,20,0,0,0,0,0,0,1,48,1,80,-1,-1,0,20,0,0,0,0,0,0,0,0,1
4,2,140,166,35,35,35,0,83,83,83,0,4289.018151,84.09839512,14269,19826.10538,40601,3,30741,10247,17704.17163,30690,3,3,3,0,3,3,0,0,0,0,80,80,56.06559675,28.03279837,35,83,48.71428571,23.42160175,548.5714286,0,0,0,0,0,0,0,0,0,56.83333333,35,83,80,0,0,0,0,0,0,4,140,2,166,-1,-1,3,20,0,0,0,0,0,0,0,0,1
